航班日期,航班号,航线金额,舱位容量,订座数,行距,机型,起飞时间,到达时间,月份,日,星期几,是否节假日,温度,大气压,风速,能见度
2023-02-21,KN5955,125087.5,185,174,1178,73V,15:35:00,17:30:00,2,21,1,False,7,776.2,4,10
2023-02-21,KN5956,86630.0,185,129,1178,73V,19:05:00,21:15:00,2,21,1,False,6,776.2,3,10
2023-02-21,KN5977,63367.0,185,107,1176,73V,20:15:00,22:30:00,2,21,1,False,5,776.2,4,10
2023-02-22,KN5737,129410.0,292,198,1178,33L,07:15:00,09:20:00,2,22,2,False,6,773.4,3,10
2023-02-22,KN5978,109098.8,185,167,1180,73V,08:15:00,10:40:00,2,22,2,False,6,773.9,2,10
2023-02-22,KN5738,251625.0,292,276,1178,33L,10:55:00,13:10:00,2,22,2,False,7,773.4,3,10
2023-02-22,KN5955,153402.0,185,184,1178,73V,15:35:00,17:30:00,2,22,2,False,8,771.1,2,10
2023-02-22,KN5956,104678.0,185,133,1178,73V,19:05:00,21:15:00,2,22,2,False,7,771.1,3,10
2023-02-22,KN5977,93948.0,185,140,1176,73V,20:15:00,22:35:00,2,22,2,False,6,771.1,4,10
2023-02-23,KN5737,132682.5,292,210,1178,33L,07:15:00,09:20:00,2,23,3,False,6,769.6,3,10
2023-02-23,KN5978,91870.0,185,140,1180,73V,08:15:00,10:40:00,2,23,3,False,6,769.6,4,10
2023-02-23,KN5738,175420.0,292,225,1178,33L,10:55:00,13:10:00,2,23,3,False,7,769.6,2,10
2023-02-23,KN5955,175488.0,185,185,1178,73V,15:35:00,17:30:00,2,23,3,False,7,767.3,3,10
2023-02-23,KN5956,132435.0,185,164,1178,73V,19:05:00,21:15:00,2,23,3,False,6,768.1,3,10
2023-02-23,KN5977,105654.0,185,150,1176,73V,20:15:00,22:30:00,2,23,3,False,6,768.9,4,10
2023-02-24,KN5737,117627.0,292,179,1178,33L,07:15:00,09:20:00,2,24,4,False,4,770.4,4,10
2023-02-24,KN5978,106615.0,185,158,1180,73V,08:15:00,10:40:00,2,24,4,False,4,770.4,4,10
2023-02-24,KN5738,209377.0,292,235,1178,33L,10:55:00,13:10:00,2,24,4,False,7,771.1,4,10
2023-02-24,KN5955,196970.0,185,180,1178,73V,15:35:00,17:30:00,2,24,4,False,11,771.1,6,10
2023-02-24,KN5956,191870.0,185,180,1178,73V,19:05:00,21:15:00,2,24,4,False,9,772.7,4,8
2023-02-24,KN5977,148376.5,185,173,1176,73V,20:25:00,22:45:00,2,24,4,False,7,773.4,3,8
2023-02-25,KN5737,129196.5,292,199,1178,33L,07:15:00,09:20:00,2,25,5,False,5,777.0,4,10
2023-02-25,KN5978,93916.6,185,139,1180,73V,08:15:00,10:40:00,2,25,5,False,6,777.7,5,10
2023-02-25,KN5738,208434.0,292,247,1178,33L,10:55:00,13:10:00,2,25,5,False,8,778.5,7,10
2023-02-25,KN5955,114378.0,185,161,1178,73V,15:35:00,17:30:00,2,25,5,False,9,778.5,7,10
2023-02-25,KN5956,94096.0,185,140,1178,73V,19:05:00,21:15:00,2,25,5,False,5,780.0,6,10
2023-02-25,KN5977,81947.0,185,138,1176,73V,20:15:00,22:30:00,2,25,5,False,4,780.0,6,10
2023-02-26,KN5737,69883.0,292,120,1178,33L,07:15:00,09:20:00,2,26,6,False,1,780.0,0,10
2023-02-26,KN5978,66887.46,185,105,1180,73V,08:15:00,10:40:00,2,26,6,False,4,780.8,2,10
2023-02-26,KN5738,204888.0,292,245,1178,33L,10:55:00,13:10:00,2,26,6,False,8,780.8,5,10
2023-02-26,KN5955,146730.0,185,172,1178,73V,15:35:00,17:30:00,2,26,6,False,10,778.5,2,10
2023-02-26,KN5956,109130.0,185,132,1178,73V,19:05:00,21:15:00,2,26,6,False,6,778.5,4,10
2023-02-26,KN5977,91140.0,185,143,1176,73V,20:15:00,22:35:00,2,26,6,False,6,778.5,3,10
2023-02-27,KN5737,127477.0,292,234,1178,33L,07:15:00,09:20:00,2,27,0,False,2,777.7,1,10
2023-02-27,KN5978,90305.65,185,160,1180,73V,08:15:00,10:40:00,2,27,0,False,6,777.7,3,10
2023-02-27,KN5738,216679.0,292,262,1178,33L,10:55:00,13:10:00,2,27,0,False,9,777.0,4,10
2023-02-27,KN5955,96220.0,143,140,1178,73S,15:35:00,17:30:00,2,27,0,False,12,773.9,6,10
2023-02-27,KN5956,77223.0,143,117,1178,73S,19:05:00,21:15:00,2,27,0,False,8,773.4,4,10
2023-02-27,KN5977,137103.0,292,236,1176,33L,20:15:00,22:35:00,2,27,0,False,8,773.4,6,10
2023-02-28,KN5737,108865.0,292,168,1178,33L,07:15:00,09:20:00,2,28,1,False,7,771.1,4,10
2023-02-28,KN5738,170039.0,292,200,1178,33L,10:55:00,13:10:00,2,28,1,False,15,770.4,6,10
2023-02-28,KN5955,135764.0,185,177,1178,73V,15:35:00,17:30:00,2,28,1,False,18,767.3,2,10
2023-02-28,KN5956,113494.0,185,160,1178,73V,19:05:00,21:15:00,2,28,1,False,16,767.3,1,10
2023-03-01,KN5737,145277.0,291,236,1178,33L,07:15:00,09:20:00,3,1,2,False,11,768.1,2,5
2023-03-01,KN5978,181203.5,291,264,1180,33L,08:15:00,10:40:00,3,1,2,False,11,768.9,2,5
2023-03-01,KN5738,162992.0,291,227,1178,33L,10:55:00,13:10:00,3,1,2,False,14,769.6,3,5
2023-03-01,KN5955,146446.0,184,173,1178,73V,15:35:00,17:30:00,3,1,2,False,17,768.1,6,7
2023-03-01,KN5956,124230.0,184,173,1178,73V,19:05:00,21:15:00,3,1,2,False,11,770.4,6,8
2023-03-01,KN5977,88134.0,184,138,1176,73V,20:15:00,22:35:00,3,1,2,False,10,771.1,7,8
2023-03-02,KN5737,163690.0,291,254,1178,33L,07:15:00,09:20:00,3,2,3,False,5,773.9,2,7
2023-03-02,KN5978,90840.0,184,161,1180,73V,08:15:00,10:40:00,3,2,3,False,7,774.7,4,7
2023-03-02,KN5738,174715.0,291,211,1178,33L,10:55:00,13:10:00,3,2,3,False,11,775.5,5,10
2023-03-02,KN5955,218604.0,291,271,1178,33L,15:50:00,17:45:00,3,2,3,False,14,773.4,6,10
2023-03-02,KN5956,176685.0,291,246,1178,33L,19:05:00,21:15:00,3,2,3,False,9,773.4,3,10
2023-03-03,KN5737,122722.0,291,199,1178,33L,07:15:00,09:20:00,3,3,4,False,4,772.7,1,10
2023-03-03,KN5978,66243.58,184,126,1180,73V,08:15:00,10:40:00,3,3,4,False,8,772.7,3,10
2023-03-03,KN5738,188342.0,291,238,1178,33L,10:55:00,13:10:00,3,3,4,False,12,771.9,4,10
2023-03-03,KN5955,276248.0,291,270,1178,33L,15:35:00,17:30:00,3,3,4,False,14,769.6,4,10
2023-03-03,KN5956,229075.0,291,265,1178,33L,19:05:00,21:15:00,3,3,4,False,11,770.4,4,10
2023-03-03,KN5977,115529.0,184,133,1176,73V,20:15:00,22:35:00,3,3,4,False,10,770.4,4,10
2023-03-04,KN5737,121678.0,291,212,1178,33L,07:15:00,09:20:00,3,4,5,False,5,771.1,1,8
2023-03-04,KN5978,74132.5,184,150,1180,73V,08:15:00,10:40:00,3,4,5,False,9,771.1,3,10
2023-03-04,KN5738,181568.0,291,241,1178,33L,10:55:00,13:10:00,3,4,5,False,14,771.9,2,10
2023-03-04,KN5955,109278.0,184,153,1178,73V,15:35:00,17:30:00,3,4,5,False,19,769.6,1,10
2023-03-04,KN5956,98961.0,184,134,1178,73V,19:05:00,21:15:00,3,4,5,False,12,770.4,4,10
2023-03-04,KN5977,68960.0,184,101,1176,73V,20:15:00,22:30:00,3,4,5,False,11,770.4,3,10
2023-03-05,KN5737,99212.0,291,166,1178,33L,07:15:00,09:20:00,3,5,6,False,8,771.1,2,10
2023-03-05,KN5978,67275.23,184,109,1180,73V,08:15:00,10:40:00,3,5,6,False,10,771.1,4,10
2023-03-05,KN5738,161434.0,291,252,1178,33L,10:55:00,13:10:00,3,5,6,False,16,771.1,4,10
2023-03-05,KN5955,92735.0,184,158,1178,73V,15:35:00,17:30:00,3,5,6,False,19,768.1,5,10
2023-03-05,KN5956,113960.0,184,156,1178,73V,19:05:00,21:15:00,3,5,6,False,14,768.1,4,10
2023-03-05,KN5977,95010.0,184,135,1176,73V,20:15:00,22:35:00,3,5,6,False,12,768.1,3,10
2023-03-06,KN5737,130207.0,291,236,1178,33L,07:15:00,09:20:00,3,6,0,False,9,768.1,2,10
2023-03-06,KN5978,101019.0,184,132,1180,73V,10:25:00,12:50:00,3,6,0,False,18,768.1,3,10
2023-03-06,KN5738,191250.0,291,246,1178,33L,10:55:00,13:10:00,3,6,0,False,19,768.1,4,10
2023-03-06,KN5955,182280.0,291,256,1178,33L,15:45:00,17:40:00,3,6,0,False,23,765.0,4,10
2023-03-06,KN5956,167292.0,291,239,1178,33L,19:05:00,21:15:00,3,6,0,False,17,765.8,4,10
2023-03-06,KN5977,93960.0,184,150,1176,73V,20:15:00,22:35:00,3,6,0,False,15,765.8,3,10
2023-03-07,KN5737,90880.0,291,156,1178,33L,07:15:00,09:20:00,3,7,1,False,11,765.8,2,10
2023-03-07,KN5978,80659.0,184,120,1180,73V,08:15:00,10:40:00,3,7,1,False,14,766.6,4,10
2023-03-07,KN5738,176555.0,291,219,1178,33L,10:55:00,13:10:00,3,7,1,False,20,765.8,3,10
2023-03-07,KN5955,139610.0,184,165,1178,73V,15:35:00,17:30:00,3,7,1,False,24,763.5,4,10
2023-03-07,KN5956,126993.0,184,165,1178,73V,19:05:00,21:15:00,3,7,1,False,18,764.3,3,10
2023-03-07,KN5977,75135.0,184,131,1176,73V,20:15:00,22:30:00,3,7,1,False,16,764.3,4,10
2023-03-08,KN5737,104730.0,291,178,1178,33L,07:15:00,09:20:00,3,8,2,False,13,763.5,2,10
2023-03-08,KN5978,123252.95,184,164,1180,73V,08:15:00,10:40:00,3,8,2,False,16,764.3,2,10
2023-03-08,KN5738,194065.0,291,234,1178,33L,10:55:00,13:10:00,3,8,2,False,21,764.3,4,10
2023-03-08,KN5955,232057.0,291,254,1178,33L,15:35:00,17:30:00,3,8,2,False,24,762.8,6,10
2023-03-08,KN5956,178410.0,291,226,1178,33L,19:05:00,21:15:00,3,8,2,False,20,762.8,2,10
2023-03-08,KN5977,83843.0,184,127,1176,73V,20:15:00,22:35:00,3,8,2,False,20,762.8,2,10
2023-03-09,KN5737,106205.0,291,129,1178,33L,07:15:00,09:20:00,3,9,3,False,14,764.3,2,5
2023-03-09,KN5978,89451.25,184,118,1180,73V,08:15:00,10:40:00,3,9,3,False,17,764.3,3,5
2023-03-09,KN5738,145920.0,291,137,1178,33L,10:55:00,13:10:00,3,9,3,False,22,764.3,3,8
2023-03-09,KN5955,220930.0,291,260,1178,33L,15:35:00,17:30:00,3,9,3,False,26,762.0,4,10
2023-03-09,KN5956,189726.0,291,247,1178,33L,19:05:00,21:15:00,3,9,3,False,20,763.5,5,7
2023-03-09,KN5977,93695.0,184,147,1176,73V,20:15:00,22:30:00,3,9,3,False,18,763.5,1,4
2023-03-10,KN5737,110490.0,291,161,1178,33L,07:15:00,09:20:00,3,10,4,False,14,764.3,1,4
2023-03-10,KN5978,89688.95,184,110,1180,73V,08:15:00,10:40:00,3,10,4,False,17,765.0,2,4
2023-03-10,KN5738,199480.0,291,230,1178,33L,10:55:00,13:10:00,3,10,4,False,24,765.0,4,8
2023-03-10,KN5955,239860.0,291,215,1178,33L,15:35:00,17:30:00,3,10,4,False,27,762.0,5,10
2023-03-10,KN5956,217060.0,291,229,1178,33L,19:05:00,21:15:00,3,10,4,False,21,763.5,4,10
2023-03-10,KN5977,108445.0,184,144,1176,73V,20:15:00,22:35:00,3,10,4,False,21,763.5,5,10
2023-03-11,KN5737,131170.0,291,203,1178,33L,07:15:00,09:20:00,3,11,5,False,15,764.3,4,10
2023-03-11,KN5978,89853.51,184,143,1180,73V,08:15:00,10:40:00,3,11,5,False,17,764.3,6,10
2023-03-11,KN5738,155740.0,291,192,1178,33L,10:55:00,13:10:00,3,11,5,False,21,764.3,6,10
2023-03-11,KN5955,188785.0,291,227,1178,33L,15:35:00,17:30:00,3,11,5,False,22,762.8,5,10
2023-03-11,KN5956,125043.0,291,178,1178,33L,19:05:00,21:15:00,3,11,5,False,19,764.3,3,10
2023-03-11,KN5977,64845.0,184,124,1176,73V,20:15:00,22:30:00,3,11,5,False,18,764.3,3,10
2023-03-12,KN5737,86773.0,291,138,1178,33L,07:15:00,09:20:00,3,12,6,False,11,768.1,8,10
2023-03-12,KN5978,69836.0,184,110,1180,73V,08:15:00,10:40:00,3,12,6,False,11,768.9,9,10
2023-03-12,KN5738,190035.0,291,233,1178,33L,10:55:00,13:10:00,3,12,6,False,10,771.1,10,10
2023-03-12,KN5955,204790.0,291,239,1178,33L,15:35:00,17:30:00,3,12,6,False,13,771.9,9,10
2023-03-12,KN5956,236390.0,291,278,1178,33L,19:05:00,21:15:00,3,12,6,False,8,773.4,7,10
2023-03-12,KN5977,103460.0,184,139,1176,73V,20:15:00,22:35:00,3,12,6,False,8,773.4,5,10
2023-03-13,KN5737,172290.0,291,257,1178,33L,07:15:00,09:20:00,3,13,0,False,7,771.9,2,10
2023-03-13,KN5978,116926.67,184,154,1180,73V,08:15:00,10:40:00,3,13,0,False,8,771.9,1,10
2023-03-13,KN5738,185635.0,291,228,1178,33L,10:55:00,13:10:00,3,13,0,False,12,771.1,2,10
2023-03-13,KN5955,230805.0,291,270,1178,33L,15:35:00,17:30:00,3,13,0,False,14,767.3,6,10
2023-03-13,KN5956,173109.0,291,248,1178,33L,19:05:00,21:15:00,3,13,0,False,9,766.6,5,10
2023-03-13,KN5977,84605.0,184,134,1176,73V,20:15:00,22:35:00,3,13,0,False,9,765.8,5,10
2023-03-14,KN5737,141905.0,291,228,1178,33L,07:15:00,09:20:00,3,14,1,False,9,763.5,2,10
2023-03-14,KN5978,106226.0,184,161,1180,73V,08:15:00,10:40:00,3,14,1,False,11,763.5,4,10
2023-03-14,KN5738,185195.0,291,239,1178,33L,10:55:00,13:10:00,3,14,1,False,18,762.8,5,10
2023-03-14,KN5955,218347.0,291,271,1178,33L,15:35:00,17:30:00,3,14,1,False,20,759.7,6,10
2023-03-14,KN5956,170603.0,291,239,1178,33L,19:05:00,21:15:00,3,14,1,False,14,760.5,8,10
2023-03-14,KN5977,90385.0,184,144,1176,73V,20:15:00,22:30:00,3,14,1,False,13,760.5,7,10
2023-03-15,KN5737,154006.0,291,237,1178,33L,07:15:00,09:20:00,3,15,2,False,12,762.8,2,10
2023-03-15,KN5978,127353.4,184,173,1180,73V,08:15:00,10:40:00,3,15,2,False,14,762.8,3,10
2023-03-15,KN5738,222290.0,291,262,1178,33L,10:55:00,13:10:00,3,15,2,False,21,763.5,4,10
2023-03-15,KN5955,242623.0,291,277,1178,33L,15:35:00,17:30:00,3,15,2,False,22,763.5,6,10
2023-03-15,KN5956,189150.0,291,245,1178,33L,19:05:00,21:15:00,3,15,2,False,12,767.3,7,8
2023-03-15,KN5977,89990.0,184,161,1176,73V,20:15:00,22:35:00,3,15,2,False,11,768.1,8,10
2023-03-16,KN5737,150652.0,292,247,1178,33L,07:15:00,09:20:00,3,16,3,False,10,771.1,5,10
2023-03-16,KN5978,97042.5,185,156,1180,73V,08:15:00,10:40:00,3,16,3,False,11,771.1,6,10
2023-03-16,KN5738,222020.0,292,261,1178,33L,10:55:00,13:10:00,3,16,3,False,13,771.1,6,10
2023-03-16,KN5955,235083.0,292,260,1178,33L,15:35:00,17:30:00,3,16,3,False,14,769.6,7,10
2023-03-16,KN5956,215075.0,292,264,1178,33L,19:05:00,21:15:00,3,16,3,False,11,769.6,4,10
2023-03-16,KN5977,97040.0,185,152,1176,73V,20:15:00,22:30:00,3,16,3,False,10,769.6,6,10
2023-03-17,KN5737,158200.0,292,243,1178,33L,07:15:00,09:20:00,3,17,4,False,9,765.8,4,5
2023-03-17,KN5978,111603.5,185,168,1180,73V,08:15:00,10:40:00,3,17,4,False,8,766.6,4,5
2023-03-17,KN5738,219269.0,292,271,1178,33L,10:55:00,13:10:00,3,17,4,False,9,765.8,3,10
2023-03-17,KN5955,334313.0,292,278,1178,33L,16:00:00,17:55:00,3,17,4,False,8,765.0,7,10
2023-03-17,KN5956,290160.0,292,286,1178,33L,19:35:00,21:45:00,3,17,4,False,8,766.6,7,10
2023-03-17,KN5977,139300.0,185,181,1176,73V,20:15:00,22:35:00,3,17,4,False,8,766.6,6,10
2023-03-18,KN5737,154948.0,292,251,1178,33L,07:15:00,09:20:00,3,18,5,False,8,768.1,5,10
2023-03-18,KN5978,106868.4,185,171,1180,73V,08:15:00,10:40:00,3,18,5,False,8,768.9,5,10
2023-03-18,KN5738,187389.0,292,249,1178,33L,10:55:00,13:10:00,3,18,5,False,9,768.9,4,10
2023-03-18,KN5955,190815.0,292,248,1178,33L,15:35:00,17:30:00,3,18,5,False,11,767.3,3,10
2023-03-18,KN5956,170803.0,292,241,1178,33L,19:05:00,21:15:00,3,18,5,False,11,766.6,1,10
2023-03-18,KN5977,80155.0,185,158,1176,73V,20:15:00,22:30:00,3,18,5,False,10,767.3,3,10
2023-03-19,KN5978,93570.0,370,294,1180,73V,08:15:00,10:40:00,3,19,6,False,10,767.3,2,10
2023-03-19,KN5738,217019.0,584,520,1178,33L,10:55:00,13:10:00,3,19,6,False,12,767.3,4,10
2023-03-19,KN5955,235566.0,584,534,1178,33L,15:35:00,17:30:00,3,19,6,False,13,764.3,5,10
2023-03-19,KN5956,231345.0,584,514,1178,33L,19:05:00,21:15:00,3,19,6,False,11,763.5,3,10
2023-03-19,KN5977,162621.0,584,500,1176,33L,20:15:00,22:35:00,3,19,6,False,11,763.5,3,10
2023-03-20,KN5737,165624.0,292,266,1178,33L,07:15:00,09:20:00,3,20,0,False,11,760.5,4,10
2023-03-20,KN5978,183440.76,292,267,1180,33L,08:15:00,10:40:00,3,20,0,False,11,762.0,3,10
2023-03-20,KN5738,220433.0,292,264,1178,33L,10:55:00,13:10:00,3,20,0,False,13,761.2,4,10
2023-03-20,KN5955,207511.0,292,250,1178,33L,15:35:00,17:30:00,3,20,0,False,15,758.2,3,10
2023-03-20,KN5956,168426.0,292,239,1178,33L,19:05:00,21:15:00,3,20,0,False,14,758.2,2,6
2023-03-20,KN5977,63262.0,185,110,1176,73V,20:15:00,22:35:00,3,20,0,False,13,758.2,2,5
2023-03-21,KN5737,123855.0,292,217,1178,33L,07:15:00,09:20:00,3,21,1,False,13,756.2,3,7
2023-03-21,KN5978,88912.5,185,150,1180,73V,08:15:00,10:40:00,3,21,1,False,14,756.9,2,10
2023-03-21,KN5738,186379.0,292,245,1178,33L,10:55:00,13:10:00,3,21,1,False,14,756.9,3,3.5
2023-03-21,KN5955,196788.0,292,255,1178,33L,15:35:00,17:30:00,3,21,1,False,16,754.6,3,10
2023-03-21,KN5956,174078.0,292,232,1178,33L,19:05:00,21:15:00,3,21,1,False,16,755.4,1,10
2023-03-21,KN5977,87556.0,185,127,1176,73V,22:15:00,00:30:00,3,21,1,False,16,756.9,1,10
2023-03-22,KN5737,143954.0,292,235,1178,33L,07:15:00,09:20:00,3,22,2,False,14,755.4,2,5
2023-03-22,KN5978,94080.0,185,138,1180,73V,08:15:00,10:40:00,3,22,2,False,14,756.2,2,5
2023-03-22,KN5738,207049.0,292,250,1178,33L,10:55:00,13:10:00,3,22,2,False,16,755.4,2,10
2023-03-22,KN5955,241209.0,292,259,1178,33L,15:35:00,17:30:00,3,22,2,False,18,753.1,1,7
2023-03-22,KN5956,165871.0,292,231,1178,33L,19:05:00,21:15:00,3,22,2,False,16,753.9,2,7
2023-03-22,KN5977,63628.0,179,123,1176,73U,20:15:00,22:35:00,3,22,2,False,16,754.6,3,2.5
2023-03-23,KN5737,153889.0,292,241,1178,33L,07:15:00,09:20:00,3,23,3,False,13,758.2,4,2
2023-03-23,KN5978,87337.0,179,145,1180,73U,08:15:00,10:40:00,3,23,3,False,13,758.2,6,5
2023-03-23,KN5738,221038.0,292,264,1178,33L,10:55:00,13:10:00,3,23,3,False,14,758.2,8,10
2023-03-23,KN5955,228021.0,292,266,1178,33L,15:35:00,17:30:00,3,23,3,False,12,759.0,6,6
2023-03-23,KN5956,203317.0,292,262,1178,33L,19:05:00,21:15:00,3,23,3,False,12,762.0,6,6
2023-03-23,KN5977,93465.0,185,156,1176,73V,20:15:00,22:30:00,3,23,3,False,11,762.0,6,6
2023-03-24,KN5737,162835.0,292,244,1178,33L,07:15:00,09:20:00,3,24,4,False,10,765.0,5,10
2023-03-24,KN5978,95425.19,185,149,1180,73V,08:15:00,10:40:00,3,24,4,False,10,765.0,5,10
2023-03-24,KN5738,203304.0,292,248,1178,33L,10:55:00,13:10:00,3,24,4,False,11,765.8,5,10
2023-03-24,KN5955,361360.0,292,216,1178,33L,19:30:00,21:25:00,3,24,4,False,8,767.3,4,10
2023-03-24,KN5977,150400.0,185,181,1176,73V,20:15:00,22:35:00,3,24,4,False,8,767.3,5,10
2023-03-24,KN5956,243575.0,292,210,1178,33L,22:55:00,01:05:00,3,24,4,False,8,766.6,5,10
2023-03-25,KN5737,169512.0,292,239,1178,33L,07:15:00,09:20:00,3,25,5,False,7,766.6,3,10
2023-03-25,KN5978,99197.97,185,172,1180,73V,08:15:00,10:40:00,3,25,5,False,8,766.6,3,10
2023-03-25,KN5738,205759.0,292,255,1178,33L,10:55:00,13:10:00,3,25,5,False,10,765.8,3,10
2023-03-25,KN5955,183266.0,292,220,1178,33L,15:35:00,17:30:00,3,25,5,False,10,763.5,4,10
2023-03-25,KN5956,121435.0,292,165,1178,33L,19:05:00,21:15:00,3,25,5,False,10,765.0,4,10
2023-03-25,KN5977,77106.0,185,136,1176,73V,20:15:00,22:30:00,3,25,5,False,10,765.0,3,10
2023-03-26,KN5737,85999.0,185,157,1178,73V,07:25:00,09:25:00,3,26,6,False,8,766.6,3,10
2023-03-26,KN5978,81998.0,185,151,1180,73V,08:10:00,10:25:00,3,26,6,False,9,766.6,5,10
2023-03-26,KN5738,154205.0,185,184,1178,73V,10:40:00,12:40:00,3,26,6,False,14,766.6,4,10
2023-03-26,KN5955,163420.0,185,184,1178,73V,16:30:00,18:30:00,3,26,6,False,15,765.8,3,10
2023-03-26,KN5956,147490.0,185,184,1178,73V,19:45:00,21:55:00,3,26,6,False,13,766.6,5,10
2023-03-26,KN5977,115105.0,185,172,1176,73V,20:40:00,22:55:00,3,26,6,False,12,767.3,2,10
2023-03-27,KN5737,175219.0,292,264,1178,33L,07:25:00,09:25:00,3,27,0,False,10,767.3,1,10
2023-03-27,KN5978,108801.51,185,163,1180,73V,08:10:00,10:25:00,3,27,0,False,12,768.1,1,10
2023-03-27,KN5738,203743.0,292,263,1178,33L,10:40:00,12:40:00,3,27,0,False,16,768.1,2,10
2023-03-27,KN5955,204876.0,292,270,1178,33L,16:30:00,18:30:00,3,27,0,False,17,765.8,5,10
2023-03-27,KN5956,180566.0,292,246,1178,33L,20:25:00,22:35:00,3,27,0,False,13,767.3,3,10
2023-03-27,KN5977,87617.0,185,149,1176,73V,20:40:00,22:55:00,3,27,0,False,12,768.1,3,10
2023-03-28,KN5737,180881.0,292,280,1178,33L,07:25:00,09:25:00,3,28,1,False,10,768.9,1,10
2023-03-28,KN5978,83298.0,185,159,1180,73V,08:10:00,10:25:00,3,28,1,False,13,769.6,3,10
2023-03-28,KN5738,201227.0,292,252,1178,33L,10:40:00,12:40:00,3,28,1,False,18,769.6,4,10
2023-03-28,KN5955,190266.0,292,272,1178,33L,16:30:00,18:30:00,3,28,1,False,19,766.6,5,10
2023-03-28,KN5956,178676.0,292,260,1178,33L,19:45:00,21:55:00,3,28,1,False,15,768.1,4,10
2023-03-28,KN5977,98713.0,185,158,1176,73V,20:40:00,22:55:00,3,28,1,False,14,768.1,4,10
2023-03-29,KN5737,181083.0,292,278,1178,33L,07:25:00,09:25:00,3,29,2,False,13,765.8,4,10
2023-03-29,KN5978,110641.05,185,176,1180,73V,08:10:00,10:25:00,3,29,2,False,14,766.6,4,10
2023-03-29,KN5738,227928.0,292,267,1178,33L,10:40:00,12:40:00,3,29,2,False,16,767.3,4,10
2023-03-29,KN5955,217357.0,292,278,1178,33L,17:45:00,19:45:00,3,29,2,False,16,764.3,4,10
2023-03-29,KN5977,102039.0,185,174,1176,73V,20:40:00,22:55:00,3,29,2,False,14,765.8,3,10
2023-03-29,KN5956,176934.0,292,204,1178,33L,21:05:00,23:15:00,3,29,2,False,14,765.8,3,10
2023-03-30,KN5737,105042.0,185,176,1178,73V,07:25:00,09:25:00,3,30,3,False,12,764.3,2,2.5
2023-03-30,KN5978,101071.0,185,167,1180,73V,08:10:00,10:25:00,3,30,3,False,13,764.3,2,2.5
2023-03-30,KN5738,144375.0,185,180,1178,73V,10:40:00,12:40:00,3,30,3,False,13,765.0,3,8
2023-03-30,KN5955,212326.0,292,270,1178,33L,16:30:00,18:30:00,3,30,3,False,14,762.8,3,10
2023-03-30,KN5956,193362.0,292,277,1178,33L,19:45:00,22:00:00,3,30,3,False,14,763.5,2,10
2023-03-30,KN5977,92715.0,185,155,1176,73V,20:40:00,22:55:00,3,30,3,False,14,764.3,3,10
2023-03-31,KN5737,153646.0,292,250,1178,33L,07:25:00,09:25:00,3,31,4,False,13,764.3,2,10
2023-03-31,KN5978,101046.57,185,151,1180,73V,08:10:00,10:25:00,3,31,4,False,13,764.3,2,10
2023-03-31,KN5738,231865.0,292,270,1178,33L,10:40:00,12:40:00,3,31,4,False,16,765.0,2,10
2023-03-31,KN5955,171910.0,185,180,1178,73V,16:30:00,18:30:00,3,31,4,False,17,762.8,4,10
2023-03-31,KN5956,179910.0,185,181,1178,73V,19:45:00,21:55:00,3,31,4,False,16,762.8,5,10
2023-03-31,KN5977,164970.0,185,181,1176,73V,20:40:00,22:55:00,3,31,4,False,15,762.8,3,10
2023-04-01,KN5737,182800.0,292,276,1178,33L,07:25:00,09:25:00,4,1,5,False,14,762.0,1,10
2023-04-01,KN5978,106040.0,143,143,1180,73S,08:10:00,10:25:00,4,1,5,False,15,762.0,1,10
2023-04-01,KN5738,240723.0,292,267,1178,33L,10:40:00,12:40:00,4,1,5,False,18,762.0,1,10
2023-04-01,KN5955,101787.0,185,152,1178,73V,16:30:00,18:30:00,4,1,5,False,22,759.7,1,10
2023-04-01,KN5956,98877.5,185,146,1178,73V,19:45:00,22:00:00,4,1,5,False,18,760.5,4,10
2023-04-01,KN5977,66550.0,185,98,1176,73V,20:40:00,22:55:00,4,1,5,False,16,761.2,3,10
2023-04-02,KN5737,92898.0,292,172,1178,33L,07:25:00,09:25:00,4,2,6,False,14,762.8,1,10
2023-04-02,KN5978,86604.84,185,135,1180,73V,08:10:00,10:25:00,4,2,6,False,17,762.8,2,10
2023-04-02,KN5738,229112.0,292,260,1178,33L,10:40:00,12:40:00,4,2,6,False,21,762.8,4,10
2023-04-02,KN5955,143830.0,185,174,1178,73V,16:30:00,18:30:00,4,2,6,False,23,761.2,6,10
2023-04-02,KN5956,164540.0,185,183,1178,73V,19:45:00,21:55:00,4,2,6,False,17,762.8,4,10
2023-04-02,KN5977,88015.0,185,133,1176,73V,20:40:00,22:55:00,4,2,6,False,16,762.8,4,10
2023-04-03,KN5737,157362.0,292,253,1178,33L,07:25:00,09:25:00,4,3,0,False,14,762.8,4,10
2023-04-03,KN5978,94659.92,185,140,1180,73V,08:10:00,10:25:00,4,3,0,False,16,762.8,6,10
2023-04-03,KN5738,187491.0,292,235,1178,33L,10:40:00,12:40:00,4,3,0,False,19,762.8,7,10
2023-04-03,KN5955,120562.0,185,149,1178,73V,17:00:00,19:00:00,4,3,0,False,19,759.7,7,10
2023-04-03,KN5956,120540.0,185,168,1178,73V,20:15:00,22:25:00,4,3,0,False,17,759.0,8,10
